Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4010-8-NER-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NER-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55899","0.6","0.6","0.4","0.4","0.4","0.4","0.4","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8112417953193977","0.9","0.8","0.8","1.179081518301548","1.660757602745642","2.075868608128046","1.8214033656794528","2.020463","1.836858","1.681419","1.782173","1.87453524"
"","Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NGA-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.258434402","32.602899661","33.092174147","32.779845028","34.659883028","37.262169378","36.720224049","39.584085067","41.610747658","45.451914519","44.518812448","47.542804486","48.78246319","49.974135263","45.985867176","52.234222126","51.75203638","50.509979078","50.603202706","50.201458332","49.210272142","56.238265835","56.531723205","58.749818526","58.360035276","65.413933932","62.498526384","56.862281949","66.151654337","43.253640006","48.852326078","66.406968194","67.856958408","89.791459377","99.559836414","93.555764678","95.884901687","94.038263938","101.193925365","104.494437711"
"INTL.4002-8-NGA-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29696186219470994","0.38107458104333186","0.3146576467632139","0.28026829825516825","0.2715010183647804","0.2627337384743926","0.2763857686244554","0.3069918366499942","0.22255376809146335","0.2305597388509585","0.2417666168206151","0.2103490460968788","0.1698396614808286","0.06724497055203114","0.06004015227859923","0.05295764437252251","0.040827303549447476","0.033683640459694256","0.028819273093727633","0.01892932769387281","0.0076279884266119095","0.05573683080177377","0.05493021566634716","0.05524174330849358","0.07643297057535962","0.09010132668584352","0.07610823331359666","0.0660314389941761","0.07105151620649433","0.09271880636079523","0.09773576148519497","0.09570738899667569","0.08925589743390312","0.1059873678055738","0.10918946906875314","0.14606128560294454","0.21251159664077715","0.22895423350805713","0.23142975763085524","0.23149030438648197"
"INTL.4010-8-NGA-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11091254","4.22182508","2.7775165","4.49957673","5.38838201","5.99943564","6.44383828","7.27709323","7.38819389","9.22135478","7.277045831","9.33245544","9.612623529","9.906890292","8.925827024","10.181264482","10.711209076","11.476295438","11.574383433","12.182529004","13.202644154","12.182529004","12.476792989","16.694576783","18.283602305","20.323832605","21.422418151","20.794654982","24.080602821","8.1609212","9.867652317","30.118899805","30.407278511","32.486744009","37.079223945","36.920321392","36.27294609","33.846269704","36.354922607","36.856472887"
"INTL.4006-8-NGA-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.85056","28","30","28","29","31","30","32","34","36","37","38","39","40","37","42","41","39","39","38","36","44","44","42","40","45","41","36.00159552751303","42","35","38.886938","36.192361","37.360424","57.198728","62.371423","56.489382","59.399444","59.96304","64.607573","67.40647452"
"","Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NIU-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00281","0.00281","0.00281","0.00281","0.00281","0.00287","0.00315","0.00315","0.00315","0.00315","0.00315","0.00315","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00413","0.00477","0.005085915","0.00544","0.003447462","0.005857224","0.003423507","0.006293539","0.006886494","0.007111187","0.007806447","0.007578532","0.007261196","0.007517555","0.007871933"
"INTL.4002-8-NIU-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-NIU-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NIU-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00281","0.00281","0.00281","0.00281","0.00281","0.00287","0.00315","0.00315","0.00315","0.00315","0.00315","0.00315","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00413","0.00477","0.005085914678909187","0.00544","0.00344746242782358","0.005857224248650938","0.0034235067506780278","0.00629353921008465","0.00688649407280227","0.00711118677159224","0.007806446911917812","0.007578531938726028","0.007261195998212385","0.007517555010021724","0.007871933"
"","North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-PRK-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.66301921","90.114824684","94.38304747","98.67226456","101.500178062","82.35378601","82.392653857","79.861831257","97.046290632","76.756450419","76.162795579","76.302413515","61.219868961","71.527881428","69.703117145","86.22738112","85.504623961","84.55959313","74.256085969","88.968908638","87.709620866","83.379780572","81.736574894","80.291255522","83.607948623","81.011897163","76.718605579","68.146105","73.791733628","62.598057002","58.447831915","38.711875493","36.174267821","25.286880083","23.4639485","22.629378839","24.853678075","19.100887441","20.153995305","18.464743771"
"INTL.4002-8-PRK-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8914592098124","82.91482468446021","87.08304746971864","90.67226456009799","93.00017806151266","73.25378601018443","72.3926538572718","69.86183125713913","87.14629063177858","67.0564504194734","65.16279557872812","64.30241351484628","50.21986896093884","60.52788142786157","58.70311714521084","76.62738111990595","78.20462396123219","78.35959313044204","68.75608596864184","84.168908637979","83.60962086568509","79.67978057197834","77.73657489366495","76.29125552189618","79.60794862283332","78.01189716282111","74.41860557900631","65.45103091606899","71.0917336277054","60.39805700152689","55.81717103833239","36.00593101165283","33.578446340138484","22.48412082057892","20.785631402002878","19.57348174085123","21.581815394299007","16.11440176247284","17.192669625953016","15.25162030518344"
"INTL.4010-8-PRK-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-PRK-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77156","7.2","7.3","8","8.5","9.1","10","10","9.9","9.7","11","12","11","11","11","9.6","7.3","6.2","5.5","4.8","4.1","3.7","4","4","4","3","2.3","2.6950740837120053","2.7","2.2","2.6306608770764184","2.7059444810442326","2.5958214810442337","2.802759262750486","2.6783170981442335","3.055897098144232","3.271862680232959","2.986485678653285","2.961325678647297","3.2131234659"
"","North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-MKD-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","7.721927384","8.023983521","7.375143751","7.650387661","8.129501988","7.514053389","8.285232919","7.881517264","8.044870503","7.946283832","7.57339905","7.638569246","7.694476017","7.578544289","7.514257886","7.620568375","8.293560661","7.542394626","7.247024728","8.090499305","7.618421875","7.132161891","7.157932649","6.812645262","6.67859313","6.933768859","6.539300393","7.382555028"
"INTL.4002-8-MKD-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.319056296780911","4.267815952030177","4.575143750871439","4.750387661472049","4.629501988482805","4.314053389284653","5.3474217295660464","4.905520146920165","5.044870503044091","5.446283831855425","4.673399050341286","4.938569245873045","4.804295854101594","4.789300974498245","4.425389310662417","4.647164328234617","5.058860641775197","4.5884517484834815","4.475571373302781","5.204116047005254","4.8160754220848805","4.43266501951006","4.464023246324822","3.860641742322472","3.4999660792799063","3.4499203183944234","3.180663196231058","3.865533997859176"
"INTL.4010-8-MKD-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.502871087","0.556167569","0","0","0","0","0.037811189","0.075997117","0","0","0","0","0.190180163","0.189243315","0.188868575","0.15109486","0.134700019","0.153942878","0.154692357","0.232038535","0.154692357","0.077346178","0.096682723","0.116019268","0.264909396","0.384794955","0.34630584","0.423284069"
"INTL.4006-8-MKD-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","2.9","3.2","2.8","2.9","3.5","3.2","2.9","2.9","3","2.5","2.9","2.7","2.7","2.6","2.9","2.8223091871395276","3.1","2.8","2.6167609972602746","2.654344723287672","2.6476540958904105","2.622150693150685","2.5972266794520538","2.8359842520548013","2.9137176550310944","3.099053586","3.012331357","3.09373696164"
"","Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
